2022-05-24 23:05:164 INFO  HomePage :40 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (ec62bbc1935d121072a69d746693ba0c)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-24 23:05:330 INFO  NewAndUsedCarSearchPage :48 - Clicking on used car click [[ChromeDriver: chrome on WINDOWS (ec62bbc1935d121072a69d746693ba0c)] -> xpath: //div[@class='uhf-child-menu']//ul//li//a[text()='Used']]
2022-05-24 23:05:391 INFO  UsedCarForSalePage :24 - getting email  used car search from [[ChromeDriver: chrome on WINDOWS (ec62bbc1935d121072a69d746693ba0c)] -> xpath: //h1[contains(text(),'Used Cars For Sale')]]
2022-05-24 23:05:914 INFO  NewAndUsedCarSearchPage :66 - Selecting make Tesla from dropdown [[ChromeDriver: chrome on WINDOWS (ec62bbc1935d121072a69d746693ba0c)] -> xpath: //select[@id='makes']]
2022-05-24 23:05:446 INFO  NewAndUsedCarSearchPage :72 - Selecting model Model S from dropdown [[ChromeDriver: chrome on WINDOWS (ec62bbc1935d121072a69d746693ba0c)] -> xpath: //select[@id='models']]
2022-05-24 23:05:669 INFO  NewAndUsedCarSearchPage :78 - Selecting location Any Location from dropdown [[ChromeDriver: chrome on WINDOWS (ec62bbc1935d121072a69d746693ba0c)] -> xpath: //select[@id='locations']]
2022-05-24 23:05:15 INFO  NewAndUsedCarSearchPage :83 - Selecting price $80,000 from dropdown [[ChromeDriver: chrome on WINDOWS (ec62bbc1935d121072a69d746693ba0c)] -> xpath: //select[@id='priceTo']]
2022-05-24 23:05:751 INFO  NewAndUsedCarSearchPage :88 - Clicking on find my new car [[ChromeDriver: chrome on WINDOWS (ec62bbc1935d121072a69d746693ba0c)] -> xpath: //input[@id='search-submit']]
2022-05-24 23:05:880 INFO  SearchForCarPage :22 - getting email  car make varrify from [[ChromeDriver: chrome on WINDOWS (ec62bbc1935d121072a69d746693ba0c)] -> xpath: //h1[@class='listing-search-title']]
2022-05-24 23:05:313 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-24 23:05:910 INFO  HomePage :40 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (4c443a4fa2302fab439b5356ffd4e570)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-24 23:05:949 INFO  NewAndUsedCarSearchPage :48 - Clicking on used car click [[ChromeDriver: chrome on WINDOWS (4c443a4fa2302fab439b5356ffd4e570)] -> xpath: //div[@class='uhf-child-menu']//ul//li//a[text()='Used']]
2022-05-24 23:05:24 INFO  UsedCarForSalePage :24 - getting email  used car search from [[ChromeDriver: chrome on WINDOWS (4c443a4fa2302fab439b5356ffd4e570)] -> xpath: //h1[contains(text(),'Used Cars For Sale')]]
2022-05-24 23:05:81 INFO  NewAndUsedCarSearchPage :66 - Selecting make Mitsubishi from dropdown [[ChromeDriver: chrome on WINDOWS (4c443a4fa2302fab439b5356ffd4e570)] -> xpath: //select[@id='makes']]
2022-05-24 23:05:466 INFO  NewAndUsedCarSearchPage :72 - Selecting model Outlander from dropdown [[ChromeDriver: chrome on WINDOWS (4c443a4fa2302fab439b5356ffd4e570)] -> xpath: //select[@id='models']]
2022-05-24 23:05:45 INFO  NewAndUsedCarSearchPage :78 - Selecting location NT - All from dropdown [[ChromeDriver: chrome on WINDOWS (4c443a4fa2302fab439b5356ffd4e570)] -> xpath: //select[@id='locations']]
2022-05-24 23:05:422 INFO  NewAndUsedCarSearchPage :83 - Selecting price $90,000 from dropdown [[ChromeDriver: chrome on WINDOWS (4c443a4fa2302fab439b5356ffd4e570)] -> xpath: //select[@id='priceTo']]
2022-05-24 23:05:723 INFO  NewAndUsedCarSearchPage :88 - Clicking on find my new car [[ChromeDriver: chrome on WINDOWS (4c443a4fa2302fab439b5356ffd4e570)] -> xpath: //input[@id='search-submit']]
2022-05-24 23:05:618 INFO  SearchForCarPage :22 - getting email  car make varrify from [[ChromeDriver: chrome on WINDOWS (4c443a4fa2302fab439b5356ffd4e570)] -> xpath: //h1[@class='listing-search-title']]
2022-05-24 23:05:670 INFO  ManageDriver :35 - Launching Chrome Browser
2022-05-24 23:05:632 INFO  HomePage :40 - Clicking on buy and sell mouse hoover [[ChromeDriver: chrome on WINDOWS (aba1b477412c11510df06aac703ea043)] -> xpath: //a[contains(text(),'buy + sell')]]
2022-05-24 23:05:461 INFO  NewAndUsedCarSearchPage :48 - Clicking on used car click [[ChromeDriver: chrome on WINDOWS (aba1b477412c11510df06aac703ea043)] -> xpath: //div[@class='uhf-child-menu']//ul//li//a[text()='Used']]
2022-05-24 23:05:516 INFO  UsedCarForSalePage :24 - getting email  used car search from [[ChromeDriver: chrome on WINDOWS (aba1b477412c11510df06aac703ea043)] -> xpath: //h1[contains(text(),'Used Cars For Sale')]]
2022-05-24 23:05:177 INFO  NewAndUsedCarSearchPage :66 - Selecting make Honda from dropdown [[ChromeDriver: chrome on WINDOWS (aba1b477412c11510df06aac703ea043)] -> xpath: //select[@id='makes']]
2022-05-24 23:05:534 INFO  NewAndUsedCarSearchPage :72 - Selecting model City from dropdown [[ChromeDriver: chrome on WINDOWS (aba1b477412c11510df06aac703ea043)] -> xpath: //select[@id='models']]
2022-05-24 23:05:873 INFO  NewAndUsedCarSearchPage :78 - Selecting location NSW - All from dropdown [[ChromeDriver: chrome on WINDOWS (aba1b477412c11510df06aac703ea043)] -> xpath: //select[@id='locations']]
2022-05-24 23:05:421 INFO  NewAndUsedCarSearchPage :83 - Selecting price $50,000 from dropdown [[ChromeDriver: chrome on WINDOWS (aba1b477412c11510df06aac703ea043)] -> xpath: //select[@id='priceTo']]
